Provider,Zone,Sub-region,Flavor,Slug,CPU,RAM(in GB),Hourly,Monthly,1-Year no up.,1-Year par. up.,1-Year par. fee,1-Year all up.,2-Year no up.,2-Year par. up.,2-Year par. fee,2-Year all up.,3-Year no up.,3-Year par. up.,3-Year par. fee,3-Year all up.,currency,rate
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.1-1024,vm.standard.e4.flex.1-1024,2,1.0,1.561,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.2-1,vm.standard.e4.flex.2-1,4,1.0,0.052,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.2-2,vm.standard.e4.flex.2-2,4,2.0,0.053,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.2-3,vm.standard.e4.flex.2-3,4,3.0,0.055,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.2-4,vm.standard.e4.flex.2-4,4,4.0,0.056,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.2-6,vm.standard.e4.flex.2-6,4,6.0,0.059,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.2-8,vm.standard.e4.flex.2-8,4,8.0,0.062,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.2-12,vm.standard.e4.flex.2-12,4,12.0,0.068,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.2-16,vm.standard.e4.flex.2-16,4,16.0,0.074,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.2-24,vm.standard.e4.flex.2-24,4,24.0,0.086,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.2-32,vm.standard.e4.flex.2-32,4,32.0,0.098,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.2-48,vm.standard.e4.flex.2-48,4,48.0,0.122,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.2-64,vm.standard.e4.flex.2-64,4,64.0,0.146,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.2-128,vm.standard.e4.flex.2-128,4,128.0,0.242,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.2-192,vm.standard.e4.flex.2-192,4,192.0,0.338,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.2-256,vm.standard.e4.flex.2-256,4,256.0,0.434,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.2-384,vm.standard.e4.flex.2-384,4,384.0,0.626,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.2-512,vm.standard.e4.flex.2-512,4,512.0,0.818,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.2-768,vm.standard.e4.flex.2-768,4,768.0,1.202,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.2-1024,vm.standard.e4.flex.2-1024,4,1.0,1.586,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.3-1,vm.standard.e4.flex.3-1,6,1.0,0.077,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.3-2,vm.standard.e4.flex.3-2,6,2.0,0.078,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.3-3,vm.standard.e4.flex.3-3,6,3.0,0.08,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.3-4,vm.standard.e4.flex.3-4,6,4.0,0.081,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.3-6,vm.standard.e4.flex.3-6,6,6.0,0.084,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.3-8,vm.standard.e4.flex.3-8,6,8.0,0.087,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.3-12,vm.standard.e4.flex.3-12,6,12.0,0.093,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.3-16,vm.standard.e4.flex.3-16,6,16.0,0.099,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.3-24,vm.standard.e4.flex.3-24,6,24.0,0.111,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.3-32,vm.standard.e4.flex.3-32,6,32.0,0.123,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.3-48,vm.standard.e4.flex.3-48,6,48.0,0.147,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.3-64,vm.standard.e4.flex.3-64,6,64.0,0.171,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.3-128,vm.standard.e4.flex.3-128,6,128.0,0.267,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.3-192,vm.standard.e4.flex.3-192,6,192.0,0.363,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.3-256,vm.standard.e4.flex.3-256,6,256.0,0.459,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.3-384,vm.standard.e4.flex.3-384,6,384.0,0.651,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.3-512,vm.standard.e4.flex.3-512,6,512.0,0.843,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.3-768,vm.standard.e4.flex.3-768,6,768.0,1.227,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.3-1024,vm.standard.e4.flex.3-1024,6,1.0,1.611,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.4-1,vm.standard.e4.flex.4-1,8,1.0,0.102,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.4-2,vm.standard.e4.flex.4-2,8,2.0,0.103,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.4-3,vm.standard.e4.flex.4-3,8,3.0,0.105,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.4-4,vm.standard.e4.flex.4-4,8,4.0,0.106,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.4-6,vm.standard.e4.flex.4-6,8,6.0,0.109,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.4-8,vm.standard.e4.flex.4-8,8,8.0,0.112,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.4-12,vm.standard.e4.flex.4-12,8,12.0,0.118,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.4-16,vm.standard.e4.flex.4-16,8,16.0,0.124,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.4-24,vm.standard.e4.flex.4-24,8,24.0,0.136,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.4-32,vm.standard.e4.flex.4-32,8,32.0,0.148,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.4-48,vm.standard.e4.flex.4-48,8,48.0,0.172,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.4-64,vm.standard.e4.flex.4-64,8,64.0,0.196,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.4-128,vm.standard.e4.flex.4-128,8,128.0,0.292,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.4-192,vm.standard.e4.flex.4-192,8,192.0,0.388,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.4-256,vm.standard.e4.flex.4-256,8,256.0,0.484,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.4-384,vm.standard.e4.flex.4-384,8,384.0,0.676,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.4-512,vm.standard.e4.flex.4-512,8,512.0,0.868,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.4-768,vm.standard.e4.flex.4-768,8,768.0,1.252,,,,,,,,,,,,,,USD,1.0
Oracle Cloud,uk-london-1,eu-west,VM.Standard.E4.Flex.4-1024,vm.standard.e4.flex.4-1024,8,1.0,1.636,,,,,,,,,,,,,,USD,1.0
Orange Business Services,eu-west-0,eu-west,cc3.large.4,cc3.large.4,2,8.0,0.092,61.3,0.066,0.032,276.934,,,0.03,423.664,,0.047,0.021,570.393,,EUR,1.02
Orange Business Services,eu-west-0,eu-west,cc3.xlarge.4,cc3.xlarge.4,4,16.0,0.184,122.7,0.132,0.063,553.859,,,0.058,847.328,,0.094,0.044,1140.797,,EUR,1.02
Orange Business Services,eu-west-0,eu-west,cc3.2xlarge.4,cc3.2xlarge.4,8,32.0,0.378,245.4,0.265,0.127,1107.727,,,0.116,1694.655,,0.189,0.087,2281.583,,EUR,1.02
Orange Business Services,eu-west-0,eu-west,d3.xlarge.8,d3.xlarge.8,4,32.0,0.562,363.7,0.375,0.179,1568.29,,,0.151,2646.461,,0.262,0.124,3234.605,,EUR,1.02
Orange Business Services,eu-west-0,eu-west,d3.2xlarge.8,d3.2xlarge.8,8,64.0,1.123,727.3,0.75,0.358,3136.581,,,0.302,5292.923,,0.526,0.246,6469.209,,EUR,1.02
Orange Business Services,eu-west-0,eu-west,t2.micro,t2.micro,1,1.0,0.01,6.8,0.007,0.003,30.874,,,0.003,52.454,,0.005,0.002,64.965,,EUR,1.02
Orange Business Services,eu-west-0,eu-west,t2.small,t2.small,1,2.0,0.02,13.7,0.015,0.007,62.044,,,0.007,104.918,,0.011,0.005,130.562,,EUR,1.02
Orange Business Services,eu-west-0,eu-west,c6.large.2,c6.large.2,2,4.0,0.082,56.0,0.054,0.026,226.258,,,0.022,392.177,,0.037,0.017,452.515,,EUR,1.02
Orange Business Services,eu-west-0,eu-west,c6.large.4,c6.large.4,2,8.0,0.102,66.3,0.064,0.031,268.131,,,0.027,464.751,,0.044,0.02,536.251,,EUR,1.02
Orange Business Services,eu-west-0,eu-west,c6.xlarge.2,c6.xlarge.2,4,8.0,0.174,111.9,0.108,0.052,452.515,,,0.045,784.365,,0.074,0.035,905.031,,EUR,1.02
Orange Business Services,eu-west-0,eu-west,c6.xlarge.4,c6.xlarge.4,4,16.0,0.204,132.6,0.129,0.061,536.251,,,0.053,929.511,,0.088,0.041,1072.513,,EUR,1.02
Orange Business Services,eu-west-0,eu-west,c6.2xlarge.2,c6.2xlarge.2,8,16.0,0.347,223.8,0.217,0.103,905.031,,,0.09,1568.719,,0.148,0.068,1810.062,,EUR,1.02
Orange Business Services,eu-west-0,eu-west,c6.2xlarge.4,c6.2xlarge.4,8,32.0,0.409,265.3,0.257,0.123,1072.513,,,0.106,1859.022,,0.176,0.082,2145.026,,EUR,1.02
Orange Business Services,eu-west-0,eu-west,m6.large.8,m6.large.8,2,16.0,0.133,87.3,0.085,0.04,353.031,,,0.035,611.909,,0.058,0.027,706.052,,EUR,1.02
Orange Business Services,eu-west-0,eu-west,m6.xlarge.8,m6.xlarge.8,4,32.0,0.266,174.7,0.17,0.081,706.317,,,0.069,1224.277,,0.115,0.054,1412.625,,EUR,1.02
Orange Business Services,eu-west-0,eu-west,m6.2xlarge.8,m6.2xlarge.8,8,64.0,0.541,349.4,0.339,0.161,1412.625,,,0.14,2448.555,,0.231,0.107,2825.259,,EUR,1.02
Orange Business Services,eu-west-0,eu-west,i3.2xlarge.8,i3.2xlarge.8,8,64.0,0.633,413.8,0.433,0.207,1812.237,,,0.175,3066.857,,0.305,0.143,3763.87,,EUR,1.02
Orange Business Services,eu-west-1,eu-central,cc3.large.4,cc3.large.4,2,8.0,0.092,61.3,0.066,0.032,276.934,,,0.03,423.664,,0.047,0.021,570.393,,EUR,1.02
Orange Business Services,eu-west-1,eu-central,cc3.xlarge.4,cc3.xlarge.4,4,16.0,0.184,122.7,0.132,0.063,553.859,,,0.058,847.328,,0.094,0.044,1140.797,,EUR,1.02
Orange Business Services,eu-west-1,eu-central,cc3.2xlarge.4,cc3.2xlarge.4,8,32.0,0.378,245.4,0.265,0.127,1107.727,,,0.116,1694.655,,0.189,0.087,2281.583,,EUR,1.02
Orange Business Services,eu-west-1,eu-central,t2.micro,t2.micro,1,1.0,0.01,6.8,0.008,0.004,33.917,,,0.003,52.454,,0.006,0.002,70.99,,EUR,1.02
Orange Business Services,eu-west-1,eu-central,t2.small,t2.small,1,2.0,0.02,13.7,0.016,0.008,67.845,,,0.007,104.918,,0.011,0.005,141.991,,EUR,1.02
Orange Business Services,eu-west-1,eu-central,c6.large.2,c6.large.2,2,4.0,0.082,56.0,0.054,0.026,226.258,,,0.022,392.177,,0.037,0.017,452.515,,EUR,1.02
Orange Business Services,eu-west-1,eu-central,c6.large.4,c6.large.4,2,8.0,0.102,66.3,0.064,0.031,268.131,,,0.027,464.751,,0.044,0.02,536.251,,EUR,1.02
Orange Business Services,eu-west-1,eu-central,c6.xlarge.2,c6.xlarge.2,4,8.0,0.174,111.9,0.108,0.052,452.515,,,0.045,784.365,,0.074,0.035,905.031,,EUR,1.02
Orange Business Services,eu-west-1,eu-central,c6.xlarge.4,c6.xlarge.4,4,16.0,0.204,132.6,0.129,0.061,536.251,,,0.053,929.511,,0.088,0.041,1072.513,,EUR,1.02
Orange Business Services,eu-west-1,eu-central,c6.2xlarge.2,c6.2xlarge.2,8,16.0,0.347,223.8,0.217,0.103,905.031,,,0.09,1568.719,,0.148,0.068,1810.062,,EUR,1.02
Orange Business Services,eu-west-1,eu-central,c6.2xlarge.4,c6.2xlarge.4,8,32.0,0.409,265.3,0.257,0.123,1072.513,,,0.106,1859.022,,0.176,0.082,2145.026,,EUR,1.02
Orange Business Services,eu-west-1,eu-central,s6.small.1,s6.small.1,1,1.0,0.01,9.2,0.01,0.005,42.22,,,0.004,70.837,,0.007,0.003,87.505,,EUR,1.02
Orange Business Services,eu-west-1,eu-central,s6.medium.2,s6.medium.2,1,2.0,0.031,18.4,0.019,0.009,80.519,,,0.008,136.282,,0.014,0.006,167.104,,EUR,1.02
Orange Business Services,eu-west-1,eu-central,s6.medium.4,s6.medium.4,1,4.0,0.031,22.4,0.025,0.011,101.292,,,0.009,169.249,,0.017,0.008,208.651,,EUR,1.02
Orange Business Services,eu-west-1,eu-central,s6.large.2,s6.large.2,2,4.0,0.071,47.6,0.05,0.023,208.467,,,0.02,352.714,,0.036,0.016,432.927,,EUR,1.02
Orange Business Services,eu-west-1,eu-central,s6.large.4,s6.large.4,2,8.0,0.082,52.8,0.057,0.028,238.554,,,0.022,398.795,,0.041,0.018,491.202,,EUR,1.02
Orange Business Services,eu-west-1,eu-central,s6.xlarge.2,s6.xlarge.2,4,8.0,0.143,95.2,0.1,0.048,416.933,,,0.04,705.551,,0.071,0.033,865.854,,EUR,1.02
Orange Business Services,eu-west-1,eu-central,s6.xlarge.4,s6.xlarge.4,4,16.0,0.163,105.7,0.113,0.054,477.108,,,0.046,797.591,,0.082,0.038,982.588,,EUR,1.02
Orange Business Services,eu-west-1,eu-central,s6.2xlarge.2,s6.2xlarge.2,8,16.0,0.296,190.4,0.199,0.095,833.867,,,0.081,1411.225,,0.144,0.066,1731.892,,EUR,1.02
Orange Business Services,eu-west-1,eu-central,s6.2xlarge.4,s6.2xlarge.4,8,32.0,0.327,211.4,0.228,0.109,954.216,,,0.091,1595.181,,0.162,0.075,1965.36,,EUR,1.02
Orange Business Services,eu-west-1,eu-central,m6.large.8,m6.large.8,2,16.0,0.133,87.3,0.085,0.04,353.031,,,0.035,611.909,,0.058,0.027,706.052,,EUR,1.02
Orange Business Services,eu-west-1,eu-central,m6.xlarge.8,m6.xlarge.8,4,32.0,0.266,174.7,0.17,0.081,706.317,,,0.069,1224.277,,0.115,0.054,1412.625,,EUR,1.02
Orange Business Services,eu-west-1,eu-central,m6.2xlarge.8,m6.2xlarge.8,8,64.0,0.541,349.4,0.339,0.161,1412.625,,,0.14,2448.555,,0.231,0.107,2825.259,,EUR,1.02
Orange Business Services,eu-west-1,eu-central,i3.2xlarge.8,i3.2xlarge.8,8,64.0,0.633,413.8,0.433,0.207,1812.237,,,0.175,3066.857,,0.305,0.143,3763.87,,EUR,1.02
Scaleway,AMS 1,eu-central,PLAY2-PICO,play2-pico,1,2.0,0.014,10.4,,,,,,,,,,,,,EUR,1.02
Scaleway,AMS 1,eu-central,PLAY2-NANO,play2-nano,2,4.0,0.028,20.1,,,,,,,,,,,,,EUR,1.02
Scaleway,AMS 1,eu-central,PLAY2-MICRO,play2-micro,4,8.0,0.055,40.3,,,,,,,,,,,,,EUR,1.02
Scaleway,AMS 1,eu-central,ARM64-2GB,arm64-2gb,4,2.0,0.006,4.4,,,,,,,,,,,,,EUR,1.02
Scaleway,AMS 1,eu-central,ARM64-4GB,arm64-4gb,6,4.0,0.012,8.8,,,,,,,,,,,,,EUR,1.02
Scaleway,AMS 1,eu-central,ARM64-8GB,arm64-8gb,8,8.0,0.025,17.6,,,,,,,,,,,,,EUR,1.02
Scaleway,AMS 1,eu-central,DEV1-S,dev1-s,2,2.0,0.011,8.2,,,,,,,,,,,,,EUR,1.02
Scaleway,AMS 1,eu-central,DEV1-M,dev1-m,3,4.0,0.022,16.4,,,,,,,,,,,,,EUR,1.02
Scaleway,AMS 1,eu-central,DEV1-L,dev1-l,4,8.0,0.044,32.1,,,,,,,,,,,,,EUR,1.02
Scaleway,AMS 1,eu-central,DEV1-XL,dev1-xl,4,12.0,0.066,48.5,,,,,,,,,,,,,EUR,1.02
Scaleway,AMS 1,eu-central,ENT1-S,ent1-s,8,32.0,0.286,208.8,,,,,,,,,,,,,EUR,1.02
Scaleway,AMS 1,eu-central,GP1-XS,gp1-xs,4,16.0,0.093,67.8,,,,,,,,,,,,,EUR,1.02
Scaleway,AMS 1,eu-central,GP1-S,gp1-s,8,32.0,0.188,137.2,,,,,,,,,,,,,EUR,1.02
Scaleway,AMS 1,eu-central,GP1-VIZ,gp1-viz,8,32.0,0.102,73.5,,,,,,,,,,,,,EUR,1.02
Scaleway,AMS 1,eu-central,PRO2-XXS,pro2-xxs,2,8.0,0.056,41.0,,,,,,,,,,,,,EUR,1.02
Scaleway,AMS 1,eu-central,PRO2-XS,pro2-xs,4,16.0,0.112,82.0,,,,,,,,,,,,,EUR,1.02
Scaleway,AMS 1,eu-central,PRO2-S,pro2-s,8,32.0,0.224,163.3,,,,,,,,,,,,,EUR,1.02
Scaleway,AMS 1,eu-central,STARDUST1-S,startdust1-s,1,1.0,0.003,1.9,,,,,,,,,,,,,EUR,1.02
Scaleway,AMS 1,eu-central,START1-XS,start1-xs,1,1.0,0.004,3.1,,,,,,,,,,,,,EUR,1.02
Scaleway,AMS 1,eu-central,START1-S,start1-s,2,2.0,0.008,6.2,,,,,,,,,,,,,EUR,1.02
Scaleway,AMS 1,eu-central,START1-M,start1-m,4,4.0,0.017,12.5,,,,,,,,,,,,,EUR,1.02
Scaleway,AMS 1,eu-central,START1-L,start1-l,8,8.0,0.035,25.2,,,,,,,,,,,,,EUR,1.02
Scaleway,AMS 1,eu-central,VC1S,vc1s,2,2.0,0.006,4.4,,,,,,,,,,,,,EUR,1.02
Scaleway,AMS 1,eu-central,VC1M,vc1m,4,4.0,0.012,8.8,,,,,,,,,,,,,EUR,1.02
Scaleway,AMS 1,eu-central,VC1L,vc1l,6,8.0,0.02,14.7,,,,,,,,,,,,,EUR,1.02
Scaleway,AMS 1,eu-central,X64-15GB,x64-15gb,6,15.0,0.054,39.7,,,,,,,,,,,,,EUR,1.02
Scaleway,AMS 1,eu-central,X64-30GB,x64-30gb,8,30.0,0.109,79.5,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 1,eu-west,PLAY2-PICO,play2-pico,1,2.0,0.014,10.4,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 1,eu-west,PLAY2-NANO,play2-nano,2,4.0,0.028,20.1,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 1,eu-west,PLAY2-MICRO,play2-micro,4,8.0,0.055,40.3,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 1,eu-west,ARM64-2GB,arm64-2gb,4,2.0,0.006,3.1,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 1,eu-west,ARM64-4GB,arm64-4gb,6,4.0,0.012,6.1,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 1,eu-west,ARM64-8GB,arm64-8gb,8,8.0,0.025,12.2,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 1,eu-west,DEV1-S,dev1-s,2,2.0,0.011,8.2,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 1,eu-west,DEV1-M,dev1-m,3,4.0,0.022,16.4,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 1,eu-west,DEV1-L,dev1-l,4,8.0,0.044,32.1,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 1,eu-west,DEV1-XL,dev1-xl,4,12.0,0.066,48.5,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 1,eu-west,ENT1-S,ent1-s,8,32.0,0.286,208.8,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 1,eu-west,GP1-XS,gp1-xs,4,16.0,0.093,67.8,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 1,eu-west,GP1-S,gp1-s,8,32.0,0.188,137.2,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 1,eu-west,GP1-VIZ,gp1-viz,8,32.0,0.102,73.5,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 1,eu-west,PRO2-XXS,pro2-xxs,2,8.0,0.056,41.0,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 1,eu-west,PRO2-XS,pro2-xs,4,16.0,0.112,82.0,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 1,eu-west,PRO2-S,pro2-s,8,32.0,0.224,163.3,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 1,eu-west,STARDUST1-S,startdust1-s,1,1.0,0.003,1.9,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 1,eu-west,START1-XS,start1-xs,1,1.0,0.004,3.1,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 1,eu-west,START1-S,start1-s,2,2.0,0.008,6.2,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 1,eu-west,START1-M,start1-m,4,4.0,0.017,12.5,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 1,eu-west,START1-L,start1-l,8,8.0,0.035,25.2,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 1,eu-west,VC1S,vc1s,2,2.0,0.006,4.4,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 1,eu-west,VC1M,vc1m,4,4.0,0.012,8.8,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 1,eu-west,VC1L,vc1l,6,8.0,0.02,14.7,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 1,eu-west,X64-15GB,x64-15gb,6,15.0,0.054,39.7,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 1,eu-west,X64-30GB,x64-30gb,8,30.0,0.109,79.5,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 2,eu-west,PLAY2-PICO,play2-pico,1,2.0,0.014,10.4,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 2,eu-west,PLAY2-NANO,play2-nano,2,4.0,0.028,20.1,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 2,eu-west,PLAY2-MICRO,play2-micro,4,8.0,0.055,40.3,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 2,eu-west,DEV1-S,dev1-s,2,2.0,0.011,8.2,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 2,eu-west,DEV1-M,dev1-m,3,4.0,0.022,16.4,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 2,eu-west,DEV1-L,dev1-l,4,8.0,0.044,32.1,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 2,eu-west,DEV1-XL,dev1-xl,4,12.0,0.066,48.5,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 2,eu-west,ENT1-S,ent1-s,8,32.0,0.286,208.8,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 2,eu-west,GPU-3070-S,gpu-3070-s,8,16.0,0.868,625.0,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 2,eu-west,GP1-XS,gp1-xs,4,16.0,0.093,67.8,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 2,eu-west,GP1-S,gp1-s,8,32.0,0.188,137.2,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 2,eu-west,PRO2-XXS,pro2-xxs,2,8.0,0.056,41.0,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 2,eu-west,PRO2-XS,pro2-xs,4,16.0,0.112,82.0,,,,,,,,,,,,,EUR,1.02
Scaleway,PAR 2,eu-west,PRO2-S,pro2-s,8,32.0,0.224,163.3,,,,,,,,,,,,,EUR,1.02
Scaleway,WAW 1,eu-east,PLAY2-PICO,play2-pico,1,2.0,0.014,10.4,,,,,,,,,,,,,EUR,1.02
Scaleway,WAW 1,eu-east,PLAY2-NANO,play2-nano,2,4.0,0.028,20.1,,,,,,,,,,,,,EUR,1.02
Scaleway,WAW 1,eu-east,PLAY2-MICRO,play2-micro,4,8.0,0.055,40.3,,,,,,,,,,,,,EUR,1.02
Scaleway,WAW 1,eu-east,DEV1-S,dev1-s,2,2.0,0.011,8.2,,,,,,,,,,,,,EUR,1.02
Scaleway,WAW 1,eu-east,DEV1-M,dev1-m,3,4.0,0.022,16.4,,,,,,,,,,,,,EUR,1.02
Scaleway,WAW 1,eu-east,DEV1-L,dev1-l,4,8.0,0.044,32.1,,,,,,,,,,,,,EUR,1.02
Scaleway,WAW 1,eu-east,DEV1-XL,dev1-xl,4,12.0,0.066,48.5,,,,,,,,,,,,,EUR,1.02
